@RELATION test

@ATTRIBUTE livingroom_tempterature real
@ATTRIBUTE livingroom_humidity real
@ATTRIBUTE livingroom_luminance real
@ATTRIBUTE study_tempterature real
@ATTRIBUTE study_humidity real
@ATTRIBUTE study_luminance real
@ATTRIBUTE bedroom_tempterature real
@ATTRIBUTE bedroom_humidity real
@ATTRIBUTE bedroom_luminance real
@ATTRIBUTE kitchen_tempterature real
@ATTRIBUTE kitchen_humidity real
@ATTRIBUTE kitchen_luminance real
@ATTRIBUTE hallway_tempterature real
@ATTRIBUTE hallway_humidity real
@ATTRIBUTE hallway_luminance real
@ATTRIBUTE light_livingroom integer
@ATTRIBUTE audio_livingroom integer
@ATTRIBUTE current_watercoldfan_livingroom real
@ATTRIBUTE current_TV_livingroom real
@ATTRIBUTE current_lamp_livingroom real
@ATTRIBUTE current_xbox_livingroom real
@ATTRIBUTE current_AC_livingroom real
@ATTRIBUTE people_livingroom integer
@ATTRIBUTE light_study integer
@ATTRIBUTE current_lamp_study real
@ATTRIBUTE current_NB_study real
@ATTRIBUTE people_study integer
@ATTRIBUTE light_bedroom integer
@ATTRIBUTE current_lamp_bedroom real
@ATTRIBUTE current_PC_bedroom real
@ATTRIBUTE current_AC_bedroom real
@ATTRIBUTE current_nightlamp_bedroom real
@ATTRIBUTE people_bedroom integer
@ATTRIBUTE light_kitchen integer
@ATTRIBUTE current_microwave_kitchen real
@ATTRIBUTE people_kitchen integer
@ATTRIBUTE light_hallway integer
@ATTRIBUTE switch_door_hallway integer
@ATTRIBUTE people_hallway integer
@ATTRIBUTE class {PlayingKinect,Reading,WatchingTV}

@DATA
20.6,63.4,142.8,21.5,56.5,10.5,21.0,60.5,4.5,23.9,50.7,15.1,23.3,54.4,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.5,56.5,8.4,21.0,60.5,9.0,23.9,50.7,12.9,23.4,54.4,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.5,56.5,16.8,21.0,60.5,9.0,23.9,50.7,12.9,23.4,54.5,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.6,56.5,21.0,21.0,60.5,9.0,23.9,50.7,12.9,23.4,54.5,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,149.1,21.6,56.5,10.5,21.1,60.5,4.5,23.9,50.7,12.9,23.4,54.4,32.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,149.1,21.6,56.5,4.2,21.0,60.5,4.5,23.9,50.7,17.2,23.4,54.4,32.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,149.1,21.6,56.5,4.2,21.1,60.5,4.5,23.9,50.7,12.9,23.4,54.4,22.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.3,149.1,21.6,56.5,4.2,21.0,60.5,0.0,23.9,50.8,21.5,23.4,54.4,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,149.1,21.6,56.5,4.2,21.1,60.5,4.5,23.9,50.8,23.6,23.4,54.3,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,0.0,23.9,50.9,12.9,23.4,54.3,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,4.5,23.9,50.9,12.9,23.4,54.3,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,9.0,23.9,50.9,10.8,23.4,54.3,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,16.8,21.0,60.5,4.5,23.9,50.9,23.6,23.4,54.3,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,10.5,21.0,60.5,4.5,23.9,50.9,23.6,23.4,54.3,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,14.7,21.0,60.5,9.0,23.9,50.9,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,14.7,21.0,60.5,9.0,23.9,50.9,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.1,60.5,4.5,23.9,50.9,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.1,60.5,4.5,23.9,50.9,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,4.5,23.9,50.9,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,14.7,21.0,60.5,4.5,23.9,51.0,15.1,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.1,60.5,0.0,23.9,51.0,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,4.5,23.9,51.0,15.1,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,4.5,23.9,50.9,12.9,23.4,54.1,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.5,4.2,21.0,60.5,4.5,23.9,51.0,19.4,23.4,54.1,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,149.1,21.6,56.4,4.2,21.0,60.5,9.0,23.9,51.0,17.2,23.4,54.0,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,4.2,21.1,60.5,4.5,23.9,50.9,17.2,23.4,54.0,30.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,4.2,21.1,60.5,0.0,23.9,50.9,12.9,23.4,54.0,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,4.2,21.1,60.5,0.0,23.9,50.9,12.9,23.4,54.0,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,8.4,21.1,60.5,9.0,23.9,50.9,23.6,23.4,53.8,38.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,6.3,21.1,60.5,4.5,23.9,50.9,19.4,23.4,53.8,36.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,4.2,21.1,60.5,9.0,23.9,50.9,15.1,23.4,53.8,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,4.2,21.1,60.5,9.0,23.9,50.9,15.1,23.4,53.8,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,8.4,21.1,60.5,9.0,23.9,50.9,17.2,23.4,53.8,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,10.5,21.1,60.5,0.0,23.9,50.9,17.2,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,10.5,21.1,60.5,4.5,23.9,50.9,12.9,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.5,56.5,6.3,21.1,60.5,4.5,23.9,50.9,19.4,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,16.8,21.1,60.5,13.5,23.9,50.9,17.2,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,16.8,21.1,60.5,13.5,23.9,50.9,17.2,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.3,147.0,21.6,56.5,4.2,21.1,60.5,9.0,23.9,50.9,21.5,23.4,53.6,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,147.0,21.6,56.5,10.5,21.1,60.5,4.5,23.9,50.9,21.5,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.5,56.4,4.2,21.1,60.5,4.5,23.9,50.9,15.1,23.4,53.7,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.5,56.5,4.2,21.0,60.5,4.5,23.9,50.9,12.9,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,6.3,21.1,60.5,9.0,23.9,50.9,17.2,23.4,53.7,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,147.0,21.5,56.5,6.3,21.1,60.5,9.0,23.9,50.9,15.1,23.4,53.7,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,8.4,21.1,60.5,9.0,23.9,50.9,19.4,23.4,53.8,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,147.0,21.6,56.5,6.3,21.1,60.5,9.0,23.9,50.9,12.9,23.4,53.8,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,147.0,21.6,56.5,8.4,21.0,60.5,4.5,23.9,50.9,17.2,23.4,53.8,34.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,147.0,21.6,56.5,4.2,21.0,60.5,4.5,23.9,50.9,17.2,23.4,53.9,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,147.0,21.6,56.5,4.2,21.0,60.5,9.0,23.9,50.9,12.9,23.4,53.9,40.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.6,56.5,4.2,21.0,60.6,9.0,23.9,50.9,12.9,23.4,53.9,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.1,60.6,9.0,23.9,50.9,15.1,23.4,53.9,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,6.3,21.1,60.5,9.0,23.9,50.9,17.2,23.4,53.9,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.1,60.6,9.0,23.9,50.9,17.2,23.4,53.9,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.1,60.5,9.0,23.9,50.9,12.9,23.4,53.9,34.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,8.4,21.1,60.6,13.5,23.9,50.9,15.1,23.4,53.9,34.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.1,60.5,4.5,23.9,50.9,15.1,23.4,53.8,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,6.3,21.1,60.6,4.5,23.9,50.9,12.9,23.4,53.8,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,6.3,21.1,60.6,9.0,23.9,50.9,19.4,23.4,53.8,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.1,60.5,4.5,23.9,51.0,12.9,23.4,53.8,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,144.9,21.6,56.5,4.2,21.1,60.6,9.0,23.9,51.0,12.9,23.4,53.8,32.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,144.9,21.6,56.5,8.4,21.1,60.6,4.5,23.9,51.0,12.9,23.4,53.8,32.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,2.1,21.1,60.5,9.0,23.9,51.0,12.9,23.4,53.8,32.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,6.3,21.1,60.7,0.0,23.9,51.0,15.1,23.4,53.8,22.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.0,60.6,4.5,23.9,51.0,15.1,23.4,53.8,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.0,60.6,0.0,23.9,50.9,17.2,23.4,53.8,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,2.1,21.0,60.7,4.5,23.9,50.9,15.1,23.4,53.8,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.0,60.7,13.5,23.9,51.0,12.9,23.4,53.8,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,4.2,21.0,60.7,4.5,23.9,51.0,15.1,23.4,53.9,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,144.9,21.6,56.5,4.2,21.0,60.7,4.5,23.9,51.0,17.2,23.4,53.9,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,144.9,21.6,56.5,4.2,21.0,60.7,4.5,23.9,51.0,12.9,23.4,53.9,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,144.9,21.6,56.5,6.3,21.0,60.7,4.5,23.9,51.0,19.4,23.4,53.9,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.6,56.5,6.3,21.0,60.7,4.5,23.9,51.0,10.8,23.4,54.0,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.5,142.8,21.6,56.5,6.3,21.0,60.6,9.0,23.9,50.9,12.9,23.4,54.0,22.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.6,56.5,6.3,21.0,60.7,9.0,23.9,51.0,15.1,23.4,54.0,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.6,56.5,8.4,21.0,60.7,9.0,23.9,50.9,12.9,23.4,54.0,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.6,56.5,4.2,21.0,60.7,9.0,23.9,50.9,12.9,23.4,54.0,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.5,142.8,21.6,56.5,10.5,21.0,60.7,0.0,23.9,50.9,17.2,23.4,54.0,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.6,56.5,10.5,21.1,60.7,9.0,23.9,50.9,23.6,23.4,54.0,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.6,142.8,21.5,56.5,4.2,21.0,60.6,4.5,23.9,50.9,15.1,23.4,54.0,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,6.3,21.0,60.7,13.5,23.9,50.9,12.9,23.4,54.0,22.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.5,142.8,21.5,56.5,6.3,21.0,60.7,4.5,23.9,51.0,19.4,23.4,54.1,24.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.5,142.8,21.5,56.5,6.3,21.0,60.7,4.5,23.9,51.0,19.4,23.4,54.1,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,4.2,21.0,60.8,4.5,23.9,50.9,17.2,23.4,54.1,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,4.2,21.0,60.7,9.0,23.9,50.9,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,8.4,21.0,60.8,9.0,23.9,51.0,23.6,23.4,54.2,30.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,4.2,21.0,60.8,4.5,23.9,50.9,17.2,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,4.2,21.0,60.8,4.5,23.9,50.9,17.2,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.5,142.8,21.5,56.5,4.2,21.0,60.8,4.5,23.9,51.0,17.2,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.5,56.5,4.2,21.0,60.8,4.5,23.9,51.0,19.4,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.6,4.2,21.0,60.8,9.0,23.9,51.0,12.9,23.4,54.2,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.6,63.4,142.8,21.5,56.5,8.4,21.0,60.8,18.0,23.9,50.9,12.9,23.4,54.3,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.4,142.8,21.5,56.5,8.4,21.0,60.8,4.5,24.0,50.9,19.4,23.4,54.3,26.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.5,142.8,21.5,56.6,4.2,21.0,60.8,4.5,23.9,50.9,25.8,23.4,54.3,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
20.7,63.5,142.8,21.5,56.6,8.4,21.0,60.8,4.5,23.9,50.9,17.2,23.4,54.3,28.0,1,0,0.1,1.0,0.0,0.1,0.1,1,0,0.1,0.1,0,0,0.0,0.0,0.1,0.0,0,0,0.1,0,0,0,0,WatchingTV
